Time_s,Output
1.670835,-3.38686940880633e-319
1.671836,-3.24433146998113e-319
1.672836,-3.11508389702906e-319
1.673837,-2.98712089475618e-319
1.674837,-2.8712625008064e-319
1.675838,-2.75851672042543e-319
1.676838,-2.65580047265504e-319
1.677839,-2.55209609359296e-319
1.678839,-2.46039750972482e-319
1.67984,-2.36934121119628e-319
1.68084,-2.2871286877283e-319
1.681841,1.6800060001492e-318
1.682841,1.60137545261357e-318
1.683842,1.52673201483987e-318
1.684842,1.45635730424624e-318
1.685843,1.38992523750643e-318
1.686843,1.32694668963104e-318
1.687844,1.26738707602488e-318
1.688844,3.27758208794625e-319
1.689845,-7.19053259644433e-319
1.690845,-6.84152462422208e-319
1.691846,-6.50768446732715e-319
1.692846,-6.1935081231367e-319
1.693847,-5.8956853518236e-319
1.694847,-5.61787223916706e-319
1.695848,-5.35438703023993e-319
1.696848,-5.10537794473594e-319
1.697849,-4.869906257928e-319
1.698849,-4.64718146478276e-319
1.69985,-4.43621543400855e-319
1.70085,-4.2365635065241e-319
1.701851,-4.04822568232942e-319
1.702851,-3.87219009271619e-319
1.703852,-3.70509709129268e-319
1.704852,-3.54813243560891e-319
1.705853,-3.39546615104397e-319
1.706853,-3.25302702534794e-319
1.707854,-3.12269250797501e-319
1.708854,-2.99537179104173e-319
1.709855,-2.87926636426903e-319
1.710855,-2.76543363946721e-319
1.711856,-2.66158104071138e-319
1.712856,-2.55930945202224e-319
1.713857,-2.46721561563743e-319
1.714857,-2.37349136262135e-319
1.715858,-2.29152587197629e-319
1.716858,1.68468480181532e-318
1.717859,1.60603449165385e-318
1.718859,1.53126753746869e-318
1.71986,1.46051239632777e-318
1.72086,1.39386294070378e-318
1.721861,1.33078063904277e-318
1.722861,1.27105798377348e-318
1.723862,1.21464062767487e-318
1.724862,-7.21325961615303e-319
1.725863,-6.86232478791199e-319
1.726863,-6.52720006033788e-319
1.727864,-6.21173914546824e-319
1.728864,-5.9146574726239e-319
1.729865,-5.6345716579965e-319
1.730865,-5.36995009808392e-319
1.731866,-5.11995288128825e-319
1.732866,-4.88369068944697e-319
1.733867,-4.65997776501005e-319
1.734867,-4.44866588828375e-319
1.735868,-4.24802582950762e-319
1.736868,-4.0585516543275e-319
1.737869,-3.88217021876218e-319
1.738869,-3.71744873243871e-319
1.73987,-3.55816196821949e-319
1.74087,-3.4040628932816e-319
1.741871,-3.26192020697308e-319
1.742871,-3.13049874517931e-319
1.743872,-3.00238752321267e-319
1.744872,-2.88677616208582e-319
1.745873,-2.77052251561937e-319
1.746873,-2.66755923502606e-319
1.747874,-2.5641018887869e-319
1.748874,-2.47116814080416e-319
1.749875,-2.37912371098394e-319
1.750875,-2.29607127591803e-319
1.751876,1.68896835096476e-318
1.752876,1.61075281857163e-318
1.753877,1.53583764469272e-318
1.754877,1.46480088613367e-318
1.755878,1.39773641536718e-318
1.756878,1.33468869830138e-318
1.757879,1.27454608723312e-318
1.758879,1.21792616421972e-318
1.75988,-7.23613485555548e-319
1.76088,-6.88277910564982e-319
1.761881,-6.54725912555903e-319
1.762881,-6.23026660718729e-319
1.763882,-5.93343196716587e-319
1.764882,-5.6507276046155e-319
1.765883,-5.38546375936334e-319
1.766883,-5.13447841127599e-319
1.767884,-4.89742571440136e-319
1.768884,-4.67376219652902e-319
1.769885,-4.46081990317145e-319
1.770885,-4.25983399844323e-319
1.771886,-4.07031041669853e-319
1.772886,-3.89249619076026e-319
1.773887,-3.72787351756596e-319
1.774887,-3.56680811702171e-319
1.775888,-3.41246200926091e-319
1.776888,-3.272740244617e-319
1.777889,-3.13786032330234e-319
1.778889,-3.00955147507737e-319
1.77989,-2.89310020235259e-319
1.78089,-2.77684655588614e-319
1.781891,-2.6733398030824e-319
1.782891,-2.57101880782868e-319
1.783892,-2.47773921389385e-319
1.784892,-2.38604063002572e-319
1.785893,-2.30106133894102e-319
1.786893,1.69239222589044e-318
1.787894,1.61555019599275e-318
1.788894,1.54032870141342e-318
1.789895,1.46918818906874e-318
1.790895,1.40188162613579e-318
1.791896,1.33852264771311e-318
1.792896,1.2781132411961e-318
1.793897,1.22129075126789e-318
1.794897,-7.25935594091002e-319
1.795898,-6.90377689559807e-319
1.796898,-6.56766403673227e-319
1.797899,-6.24839881638966e-319
1.798899,-5.95141595667449e-319
1.7999,-5.66777286939703e-319
1.8009,-5.40137267315943e-319
1.801901,-5.14974503973248e-319
1.802901,-4.91170421156617e-319
1.803902,-4.68621265080422e-319
1.804902,-4.47351739026957e-319
1.805903,-4.27198801333092e-319
1.806903,-4.0809822346487e-319
1.807904,-3.90316800871043e-319
1.808904,-3.73731017140153e-319
1.809905,-3.57609655116353e-319
1.810905,-3.42239272874231e-319
1.811906,-3.28341206256717e-319
1.812906,-3.1457653736358e-319
1.813907,-3.01720949258791e-319
1.814907,-2.90031356078187e-319
1.815908,-2.78405991431542e-319
1.816908,-2.68030612868876e-319
1.817909,-2.57526777238291e-319
1.818909,-2.48317393599811e-319
1.81991,-2.39221645059873e-319
1.82091,-2.3058043691411e-319
1.821911,1.6943684884738e-318
1.822911,1.62046614916887e-318
1.823912,1.54472588566141e-318
1.824912,1.47337786574547e-318
1.825913,1.40589837983648e-318
1.826913,1.34228248727796e-318
1.827914,1.28163592925094e-318
1.828914,1.22484802391795e-318
1.829915,-7.27936559956659e-319
1.830915,-6.9242312133359e-319
1.831916,-6.58945233171387e-319
1.832916,-6.26746975031913e-319
1.833917,-5.96836240832684e-319
1.834917,-5.68531219982439e-319
1.835918,-5.41693574100343e-319
1.836918,-5.16422116315563e-319
1.837919,-4.92548864308514e-319
1.838919,-4.69940420354818e-319
1.83992,-4.48601725110935e-319
1.84092,-4.28369736913736e-319
1.841921,-4.09209871168012e-319
1.842921,-3.91467973825853e-319
1.843922,-3.74664801210792e-319
1.844922,-3.58578023782202e-319
1.845923,-3.43143413006121e-319
1.846923,-3.2911194866423e-319
1.847924,-3.1541644896151e-319
1.848924,-3.02452166414636e-319
1.849925,-2.90609412883821e-319
1.850925,-2.79072980053428e-319
1.851926,-2.68583966392218e-319
1.852926,-2.58169062577885e-319
1.853927,-2.48806518589193e-319
1.854927,-2.40056616001345e-319
1.855928,-2.31059680590576e-319
1.856928,1.69360762737921e-318
1.857929,1.62533763643687e-318
1.858929,1.54925152697731e-318
1.85993,1.47755272045283e-318
1.86093,1.40990525222425e-318
1.861931,1.3460077422476e-318
1.862931,1.28526237109142e-318
1.863932,1.22823731424842e-318
1.864932,-7.29902941227107e-319
1.865933,-6.94567366236541e-319
1.866933,-6.6096102100642e-319
1.867934,-6.28604661860276e-319
1.868934,-5.98674165035214e-319
1.869935,-5.70369144184969e-319
1.870935,-5.4328940613641e-319
1.871936,-5.17874669314336e-319
1.872936,-4.93966832712078e-319
1.873937,-4.71289219567965e-319
1.874937,-4.4983194856908e-319
1.875938,-4.29545613150838e-319
1.876938,-4.10380806748656e-319
1.877939,-3.92564799559621e-319
1.878939,-3.75717161036434e-319
1.87994,-3.5954639244805e-319
1.88094,-3.44116722328428e-319
1.881941,-3.29902453697576e-319
1.882941,-3.16246479246524e-319
1.883942,-3.03237730791523e-319
1.884942,-2.91345570696125e-319
1.885943,-2.79858544430316e-319
1.886943,-2.6920154844952e-319
1.887944,-2.58727356757686e-319
1.888944,-2.49359872112536e-319
1.889945,-2.40535859677811e-319
1.890945,-2.31662440678502e-319
1.891946,1.68779247472766e-318
1.892946,1.63014983582736e-318
1.893947,1.55378210894968e-318
1.894947,1.48184615091519e-318
1.895948,1.41385283673452e-318
1.896948,1.34986639494162e-318
1.897949,1.28892833818356e-318
1.898949,1.2316019012966e-318
1.89995,-7.31434544729215e-319
1.90095,-6.96677026544283e-319
1.901951,-6.62971868184994e-319
1.902951,-6.30511755253224e-319
1.903952,-6.00363869543991e-319
1.904952,-5.72132958540622e-319
1.905953,-5.4484571292081e-319
1.906953,-5.19421094785819e-319
1.907954,-4.9542432636731e-319
1.908954,-4.72603434185903e-319
1.909955,-4.51121459904725e-319
1.910955,-4.30751133326691e-319
1.911956,-4.11522098390549e-319
1.912956,-3.9378020104839e-319
1.913957,-3.76660826419991e-319
1.914957,-3.60475235862232e-319
1.915958,-3.45020862460318e-319
1.916958,-3.30692958730922e-319
1.917959,-3.17007340341119e-319
1.918959,-3.04072701732995e-319
1.91996,-2.9210643179072e-319
1.92096,-2.80550236334493e-319
1.921961,-2.69868537071406e-319
1.922961,-2.59453633257072e-319
1.923962,-2.49942869574628e-319
1.924962,-2.41029925323652e-319
1.925963,-2.32378835864972e-319
1.926963,1.67163158745219e-318
1.927964,1.63492250996619e-318
1.928964,1.55848561389809e-318
1.929965,1.48613464072109e-318
1.930965,1.41793381896917e-318
1.931966,1.35367564107106e-318
1.932966,1.29270299971779e-318
1.933967,1.2349763696577e-318
1.934967,-7.32432557333814e-319
1.935968,-6.98845974729526e-319
1.936968,-6.64928368142525e-319
1.937969,-6.32379323394504e-319
1.938969,-6.02226497028812e-319
1.93997,-5.7378807845419e-319
1.94097,-5.46579883337713e-319
1.941971,-5.20878588441051e-319
1.942971,-4.96778066236915e-319
1.943972,-4.73962114711966e-319
1.944972,-4.52336861393495e-319
1.945973,-4.31931950220251e-319
1.946973,-4.12697974627652e-319
1.947974,-3.94916552033825e-319
1.948974,-3.77634135742298e-319
1.949975,-3.61369494681205e-319
1.950975,-3.45944765218041e-319
1.951976,-3.31557573611144e-319
1.952976,-3.17728676184047e-319
1.953977,-3.05001545147177e-319
1.954977,-2.92768479756147e-319
1.955978,-2.81143115109503e-319
1.956978,-2.70416949938289e-319
1.957979,-2.60150265817708e-319
1.958979,-2.5046657915922e-319
1.95998,-2.41642566724495e-319
1.96098,-2.32724681817061e-319
1.961981,1.63654304528455e-318
1.962981,1.63985822576814e-318
1.963982,1.56291244208482e-318
1.964982,1.4906009941595e-318
1.965983,1.42207408908132e-318
1.966983,1.35768251345883e-318
1.967984,1.2962059251468e-318
1.968984,1.23841012589629e-318
1.969985,-7.32180583854435e-319
1.970985,-7.01069270135812e-319
1.971986,-6.66963918603391e-319
1.972986,-6.34459339763495e-319
1.973987,-6.03931023506965e-319
1.974987,-5.75551892809843e-319
1.975988,-5.48338757036907e-319
1.976988,-5.22474420477118e-319
1.977989,-4.98196034640479e-319
1.978989,-4.75330676550946e-319
1.97999,-4.53621432072682e-319
1.98099,-4.33167114334854e-319
1.981991,-4.13908435459963e-319
1.982991,-3.95993615141759e-319
1.983992,-3.78701317537315e-319
1.984992,-3.62313160064761e-319
1.985993,-3.46853846006389e-319
1.986993,-3.32422188491366e-319
1.987994,-3.18524121873852e-319
1.988994,-3.05836516088648e-319
1.989995,-2.93524400194285e-319
1.990995,-2.81839747670139e-319
1.991996,-2.71039472652049e-319
1.992996,-2.60802432470219e-319
1.993997,-2.51010051369645e-319
1.994997,-2.42047700554085e-319
1.995998,-2.33208866149985e-319
1.996998,1.56373753171338e-318
1.997999,1.64474453500551e-318
1.998999,1.56751219324761e-318
2,1.49487960265248e-318
